"userName","articlesReviewed","categoryName","categorydefinition","categoryLevel","status","relevantStatement","userId","pdfLink","insertionTime"
"mattkuntz",50,"Potential Threat(Anxiety)","Activation of a brain system in which harm may potentially occur but is distant, ambiguous, or low/uncertain in probability, characterized by a pattern of responses such as enhanced risk assessment (vigilance). These responses to low imminence threats are qualitatively different than the high imminence threat behaviors that characterize fear.","Yes","Pending","There is growing support for a bifactor conceptualization of the Anxiety Sensitivity Index-3 (ASI-3; Taylor et al., 2007), consisting of a General factor and 3 domain-specific factors (i.e., Physical, Cognitive, Social).","4","https://www.ncbi.nlm.nih.gov/pubmed/27991823","2017-08-01 09:58:26"
"mattkuntz",51,"Potential Threat(Anxiety)","Activation of a brain system in which harm may potentially occur but is distant, ambiguous, or low/uncertain in probability, characterized by a pattern of responses such as enhanced risk assessment (vigilance). These responses to low imminence threats are qualitatively different than the high imminence threat behaviors that characterize fear.","Yes","Pending","In comparison to controls, PoTS, VVS and EH patients reported increased symptoms of somatic anxiety but not of social anxiety/self-consciousness or trauma. ","4","https://www.ncbi.nlm.nih.gov/pubmed/27865628","2017-08-01 10:00:14"
"mattkuntz",52,"Potential Threat(Anxiety)","Activation of a brain system in which harm may potentially occur but is distant, ambiguous, or low/uncertain in probability, characterized by a pattern of responses such as enhanced risk assessment (vigilance). These responses to low imminence threats are qualitatively different than the high imminence threat behaviors that characterize fear.","Yes","Pending","This study examined the factor structure, reliability, and validity of the Japanese version of the revised Disgust Propensity and Sensitivity Scale. Japanese participants (N = 1067) completed the scale as well as the Padua Inventory, Anxiety Sensitivity Index, State-Trait Anxiety Inventory, and Positive and Negative Affective Schedule. ","4","https://www.ncbi.nlm.nih.gov/pubmed/27732659","2017-08-01 10:00:57"
"mattkuntz",53,"Potential Threat(Anxiety)","Activation of a brain system in which harm may potentially occur but is distant, ambiguous, or low/uncertain in probability, characterized by a pattern of responses such as enhanced risk assessment (vigilance). These responses to low imminence threats are qualitatively different than the high imminence threat behaviors that characterize fear.","Yes","Pending","Fluoxetine is effective against anxiety and panic disorders, while its use has shown promising results for VVS.","4","https://www.ncbi.nlm.nih.gov/pubmed/27702846","2017-08-01 10:02:04"
"mattkuntz",54,"Potential Threat(Anxiety)","Activation of a brain system in which harm may potentially occur but is distant, ambiguous, or low/uncertain in probability, characterized by a pattern of responses such as enhanced risk assessment (vigilance). These responses to low imminence threats are qualitatively different than the high imminence threat behaviors that characterize fear.","Yes","Pending","Anxiety sensitivity (AS) is associated with poor smoking cessation outcomes. ","4","https://www.ncbi.nlm.nih.gov/pubmed/27672353","2017-08-01 10:02:47"
"mattkuntz",55,"Potential Threat(Anxiety)","Activation of a brain system in which harm may potentially occur but is distant, ambiguous, or low/uncertain in probability, characterized by a pattern of responses such as enhanced risk assessment (vigilance). These responses to low imminence threats are qualitatively different than the high imminence threat behaviors that characterize fear.","Yes","Pending","SEM results also revealed that the general AS factor was the only factor from the 2-group bifactor model that significantly predicted anxiety, depression, and negative affect.","4","https://www.ncbi.nlm.nih.gov/pubmed/27520911","2017-08-01 10:04:01"
"mattkuntz",56,"Potential Threat(Anxiety)","Activation of a brain system in which harm may potentially occur but is distant, ambiguous, or low/uncertain in probability, characterized by a pattern of responses such as enhanced risk assessment (vigilance). These responses to low imminence threats are qualitatively different than the high imminence threat behaviors that characterize fear.","Yes","Pending","These results are the first to show that a deep breath relieves and, in anxiety sensitive persons, reduces physiological tension.","4","https://www.ncbi.nlm.nih.gov/pubmed/27404329","2017-08-01 10:05:07"
"mattkuntz",57,"Potential Threat(Anxiety)","Activation of a brain system in which harm may potentially occur but is distant, ambiguous, or low/uncertain in probability, characterized by a pattern of responses such as enhanced risk assessment (vigilance). These responses to low imminence threats are qualitatively different than the high imminence threat behaviors that characterize fear.","Yes","Pending","All participants were administered the scale, along with several indices of anxiety (i.e., Anxiety Sensitivity Index, Short Health Anxiety Inventory Illness Likelihood Scale, Social Interaction Anxiety Scale, and Hospital Anxiety and Depression Scale). ","4","https://www.ncbi.nlm.nih.gov/pubmed/27207736","2017-08-01 10:05:44"
"mattkuntz",58,"Potential Threat(Anxiety)","Activation of a brain system in which harm may potentially occur but is distant, ambiguous, or low/uncertain in probability, characterized by a pattern of responses such as enhanced risk assessment (vigilance). These responses to low imminence threats are qualitatively different than the high imminence threat behaviors that characterize fear.","Yes","Pending","This study aimed to investigate anxiety sensitivity (AS) in female Chinese nurses to better understand its characteristics and relationship with nursing stress ","4","https://www.ncbi.nlm.nih.gov/pubmed/27147388","2017-08-01 10:06:57"
"mattkuntz",59,"Potential Threat(Anxiety)","Activation of a brain system in which harm may potentially occur but is distant, ambiguous, or low/uncertain in probability, characterized by a pattern of responses such as enhanced risk assessment (vigilance). These responses to low imminence threats are qualitatively different than the high imminence threat behaviors that characterize fear.","Yes","Pending","Preoperative predictors included 4 validated psychological questionnaires (Anxiety Sensitivity Index (ASI), Fear of Pain (FPQ), Pain Catastrophizing Scale, and Eysenck Personality Questionnaire) and 3 simple ratings: expected postoperative pain (0-10), anticipated analgesic threshold (0-10), and perceived analgesic needs (0-10). ","4","https://www.ncbi.nlm.nih.gov/pubmed/27143966","2017-08-01 10:07:55"
"mattkuntz",60,"Sustained Threat","An aversive emotional state caused by prolonged (i.e., weeks to months) exposure to internal and/or external condition(s), state(s), or stimuli that are adaptive to escape or avoid. The exposure may be actual or anticipated; the changes in affect, cognition, physiology, and behavior caused by sustained threat persist in the absence of the threat, and can be differentiated from those changes evoked by acute threat.","Yes","Pending"," In this commentary, I explore whether the error-related negativity can be considered as a transdiagnostic marker of sustained threat based on findings from Weinberg, Meyer et al.'s (2016) study in relation to current findings in the literature. ","4","https://www.ncbi.nlm.nih.gov/pubmed/26877131","2017-08-01 14:52:56"
"mattkuntz",61,"Sustained Threat","An aversive emotional state caused by prolonged (i.e., weeks to months) exposure to internal and/or external condition(s), state(s), or stimuli that are adaptive to escape or avoid. The exposure may be actual or anticipated; the changes in affect, cognition, physiology, and behavior caused by sustained threat persist in the absence of the threat, and can be differentiated from those changes evoked by acute threat.","Yes","Pending","A recent report builds on previous research by examining the ERN as a measure of the sustained threat construct and providing evidence that the ERN may reflect sensitivity more specifically to endogenous threat.","4","https://www.ncbi.nlm.nih.gov/pubmed/26877130","2017-08-01 14:55:08"
"mattkuntz",62,"Sustained Threat","An aversive emotional state caused by prolonged (i.e., weeks to months) exposure to internal and/or external condition(s), state(s), or stimuli that are adaptive to escape or avoid. The exposure may be actual or anticipated; the changes in affect, cognition, physiology, and behavior caused by sustained threat persist in the absence of the threat, and can be differentiated from those changes evoked by acute threat.","Yes","Pending","We also discuss evidence for the placement of the ERN in the ""Sustained Threat"" construct, as well as evidence that the ERN may more specifically reflect sensitivity to endogenous threat. ","4","https://www.ncbi.nlm.nih.gov/pubmed/26877129","2017-08-01 14:56:26"
"mattkuntz",63,"Sustained Threat","An aversive emotional state caused by prolonged (i.e., weeks to months) exposure to internal and/or external condition(s), state(s), or stimuli that are adaptive to escape or avoid. The exposure may be actual or anticipated; the changes in affect, cognition, physiology, and behavior caused by sustained threat persist in the absence of the threat, and can be differentiated from those changes evoked by acute threat.","Yes","Pending","We reviewed the neuroscience of adolescent depression, with a focus on the neurocircuitry of sustained threat and summarised contextual factors that have an impact on brain development and the pathophysiology of depression.","4","https://www.ncbi.nlm.nih.gov/pubmed/26663379","2017-08-01 14:57:11"
"mattkuntz",64,"Sustained Threat","An aversive emotional state caused by prolonged (i.e., weeks to months) exposure to internal and/or external condition(s), state(s), or stimuli that are adaptive to escape or avoid. The exposure may be actual or anticipated; the changes in affect, cognition, physiology, and behavior caused by sustained threat persist in the absence of the threat, and can be differentiated from those changes evoked by acute threat.","Yes","Pending","Biased attention to emotional stimuli plays a key role in the RDoC constructs of Sustained Threat and Loss.","4","https://www.ncbi.nlm.nih.gov/pubmed/26369836","2017-08-01 14:57:42"
"mattkuntz",65,"Sustained Threat","An aversive emotional state caused by prolonged (i.e., weeks to months) exposure to internal and/or external condition(s), state(s), or stimuli that are adaptive to escape or avoid. The exposure may be actual or anticipated; the changes in affect, cognition, physiology, and behavior caused by sustained threat persist in the absence of the threat, and can be differentiated from those changes evoked by acute threat.","Yes","Pending","Rodent studies provide compelling evidence that the BNST plays a central role in sustained threat monitoring, a form of adaptive anxiety, and in the withdrawal and relapse stages of addiction; however, little is known about the role of BNST in humans.","4","https://www.ncbi.nlm.nih.gov/pubmed/26105138","2017-08-01 14:58:45"
"mattkuntz",66,"Sustained Threat","An aversive emotional state caused by prolonged (i.e., weeks to months) exposure to internal and/or external condition(s), state(s), or stimuli that are adaptive to escape or avoid. The exposure may be actual or anticipated; the changes in affect, cognition, physiology, and behavior caused by sustained threat persist in the absence of the threat, and can be differentiated from those changes evoked by acute threat.","Yes","Pending","Results provide evidence that tendencies toward angry and aggressive behavior relate to reduced inhibitory control processing (no-go P3) specifically during relevant threat-word blocks, suggesting deterioration of cognitive control by acute or sustained threat sensitivity","4","https://www.ncbi.nlm.nih.gov/pubmed/25816797","2017-08-01 14:59:53"
"mattkuntz",67,"Sustained Threat","An aversive emotional state caused by prolonged (i.e., weeks to months) exposure to internal and/or external condition(s), state(s), or stimuli that are adaptive to escape or avoid. The exposure may be actual or anticipated; the changes in affect, cognition, physiology, and behavior caused by sustained threat persist in the absence of the threat, and can be differentiated from those changes evoked by acute threat.","Yes","Pending","Together, our study unraveled a progression of responses and network-level changes due to sustained threat.","4","https://www.ncbi.nlm.nih.gov/pubmed/25143607","2017-08-01 15:01:13"
"mattkuntz",68,"Sustained Threat","An aversive emotional state caused by prolonged (i.e., weeks to months) exposure to internal and/or external condition(s), state(s), or stimuli that are adaptive to escape or avoid. The exposure may be actual or anticipated; the changes in affect, cognition, physiology, and behavior caused by sustained threat persist in the absence of the threat, and can be differentiated from those changes evoked by acute threat.","No","Pending","In this study, we describe the construction and characterization of a modified Vaccinia virus Ankara (MVA) virus expressing CHIKV E3 and E2 proteins (MVA-CHIK) that protected several mouse models from challenge with CHIKV.","4","https://www.ncbi.nlm.nih.gov/pubmed/25058320","2017-08-01 15:02:54"
"mattkuntz",69,"Sustained Threat","An aversive emotional state caused by prolonged (i.e., weeks to months) exposure to internal and/or external condition(s), state(s), or stimuli that are adaptive to escape or avoid. The exposure may be actual or anticipated; the changes in affect, cognition, physiology, and behavior caused by sustained threat persist in the absence of the threat, and can be differentiated from those changes evoked by acute threat.","Yes","Pending","However, our understanding of the temporal dynamics of the network to sustained threat that prompts sustained avoidance is limited.","4","https://www.ncbi.nlm.nih.gov/pubmed/24095880","2017-08-01 15:04:10"
"mattkuntz",70,"Sustained Threat","An aversive emotional state caused by prolonged (i.e., weeks to months) exposure to internal and/or external condition(s), state(s), or stimuli that are adaptive to escape or avoid. The exposure may be actual or anticipated; the changes in affect, cognition, physiology, and behavior caused by sustained threat persist in the absence of the threat, and can be differentiated from those changes evoked by acute threat.","Yes","Pending","Specifically we propose that exaggerated neurobiological sensitivity to threat in anxious individuals may lead to sustained threat perception, which is accompanied by prolonged activation of threat-related neural circuitry and threat-responsive biological systems including the hypothalamic-pituitary-adrenal (HPA) axis, autonomic nervous system (ANS), and inflammatory response.","4","https://www.ncbi.nlm.nih.gov/pubmed/23127296","2017-08-01 15:05:27"
"mattkuntz",71,"Sustained Threat","An aversive emotional state caused by prolonged (i.e., weeks to months) exposure to internal and/or external condition(s), state(s), or stimuli that are adaptive to escape or avoid. The exposure may be actual or anticipated; the changes in affect, cognition, physiology, and behavior caused by sustained threat persist in the absence of the threat, and can be differentiated from those changes evoked by acute threat.","Yes","Pending","In contrast, at cumulative dwell-time of face, patient groups demonstrated a diminished sustained threat bias relative to healthy controls, yet in a different manner.","4","https://www.ncbi.nlm.nih.gov/pubmed/22390706","2017-08-01 15:12:23"
"mattkuntz",72,"Sustained Threat","An aversive emotional state caused by prolonged (i.e., weeks to months) exposure to internal and/or external condition(s), state(s), or stimuli that are adaptive to escape or avoid. The exposure may be actual or anticipated; the changes in affect, cognition, physiology, and behavior caused by sustained threat persist in the absence of the threat, and can be differentiated from those changes evoked by acute threat.","No","Pending","In this regard, this paper briefly explains how CNCDs affect the economic system and presents some of the estimates of quantitative impact on the economy.","4","https://www.ncbi.nlm.nih.gov/pubmed/22097669","2017-08-01 15:14:15"
"mattkuntz",73,"Sustained Threat","An aversive emotional state caused by prolonged (i.e., weeks to months) exposure to internal and/or external condition(s), state(s), or stimuli that are adaptive to escape or avoid. The exposure may be actual or anticipated; the changes in affect, cognition, physiology, and behavior caused by sustained threat persist in the absence of the threat, and can be differentiated from those changes evoked by acute threat.","Yes","Pending","Aberrant activity in occipital and temporal regions when exposed to sustained visual threat cues is associated with a predisposition to violence in both schizophrenia and APD. ","4","https://www.ncbi.nlm.nih.gov/pubmed/19230621","2017-08-01 15:16:44"
"mattkuntz",74,"Sustained Threat","An aversive emotional state caused by prolonged (i.e., weeks to months) exposure to internal and/or external condition(s), state(s), or stimuli that are adaptive to escape or avoid. The exposure may be actual or anticipated; the changes in affect, cognition, physiology, and behavior caused by sustained threat persist in the absence of the threat, and can be differentiated from those changes evoked by acute threat.","Yes","Pending","The sustained threat context increased CBF in the right hippocampus, mid-cingulate gyrus, subgenual PFC, midbrain periaqueductal gray, thalamus, bilateral ventral striatum, and parieto-occipital cortex.","4","https://www.ncbi.nlm.nih.gov/pubmed/17554005","2017-08-01 15:17:48"
"mattkuntz",75,"Sustained Threat","An aversive emotional state caused by prolonged (i.e., weeks to months) exposure to internal and/or external condition(s), state(s), or stimuli that are adaptive to escape or avoid. The exposure may be actual or anticipated; the changes in affect, cognition, physiology, and behavior caused by sustained threat persist in the absence of the threat, and can be differentiated from those changes evoked by acute threat.","No","Pending","In women with low executive control, restrained eating is associated with both heightened sensitivity to punishment and heightened responsivity to reward.","4","https://www.ncbi.nlm.nih.gov/pubmed/27888468","2017-08-01 15:20:13"
"mattkuntz",76,"Sustained Threat","An aversive emotional state caused by prolonged (i.e., weeks to months) exposure to internal and/or external condition(s), state(s), or stimuli that are adaptive to escape or avoid. The exposure may be actual or anticipated; the changes in affect, cognition, physiology, and behavior caused by sustained threat persist in the absence of the threat, and can be differentiated from those changes evoked by acute threat.","No","Pending","Our findings suggest that both sensitivity to reward and sensitivity to punishment independently condition patients' response to treatment for behavioral addictions. ","4","https://www.ncbi.nlm.nih.gov/pubmed/27826998","2017-08-01 15:21:41"
"mattkuntz",77,"Sustained Threat","An aversive emotional state caused by prolonged (i.e., weeks to months) exposure to internal and/or external condition(s), state(s), or stimuli that are adaptive to escape or avoid. The exposure may be actual or anticipated; the changes in affect, cognition, physiology, and behavior caused by sustained threat persist in the absence of the threat, and can be differentiated from those changes evoked by acute threat.","No","Pending","The results support the theoretically hypothesized moderating role of inhibitory control and its associated frontal cortex functioning, and offer new insights into the identification of adolescents with neurobehavioral vulnerabilities to developing maladaptive substance use behaviors.","4","https://www.ncbi.nlm.nih.gov/pubmed/27580969","2017-08-01 15:22:54"
"mattkuntz",78,"Sustained Threat","An aversive emotional state caused by prolonged (i.e., weeks to months) exposure to internal and/or external condition(s), state(s), or stimuli that are adaptive to escape or avoid. The exposure may be actual or anticipated; the changes in affect, cognition, physiology, and behavior caused by sustained threat persist in the absence of the threat, and can be differentiated from those changes evoked by acute threat.","No","Pending","Anxious attachment experiences are related to punishment sensitivity in AN, independent of negative emotionality and eating disorder symptoms. ","4","https://www.ncbi.nlm.nih.gov/pubmed/27441458","2017-08-01 15:24:01"
"mattkuntz",79,"Sustained Threat","An aversive emotional state caused by prolonged (i.e., weeks to months) exposure to internal and/or external condition(s), state(s), or stimuli that are adaptive to escape or avoid. The exposure may be actual or anticipated; the changes in affect, cognition, physiology, and behavior caused by sustained threat persist in the absence of the threat, and can be differentiated from those changes evoked by acute threat.","Yes","Pending","Maternal interpersonal trauma exposures can negatively impact child social-emotional development, acting in part through maternal psychosocial factors.","4","https://www.ncbi.nlm.nih.gov/pubmed/28140478","2017-08-01 15:26:22"
"mattkuntz",80,"Sustained Threat","An aversive emotional state caused by prolonged (i.e., weeks to months) exposure to internal and/or external condition(s), state(s), or stimuli that are adaptive to escape or avoid. The exposure may be actual or anticipated; the changes in affect, cognition, physiology, and behavior caused by sustained threat persist in the absence of the threat, and can be differentiated from those changes evoked by acute threat.","Yes","Pending","Moderator analyses indicated that methodological factors and trauma variables may affect the association between parenting and child PTSD. ","4","https://www.ncbi.nlm.nih.gov/pubmed/28137661","2017-08-01 15:28:00"
"mattkuntz",81,"Sustained Threat","An aversive emotional state caused by prolonged (i.e., weeks to months) exposure to internal and/or external condition(s), state(s), or stimuli that are adaptive to escape or avoid. The exposure may be actual or anticipated; the changes in affect, cognition, physiology, and behavior caused by sustained threat persist in the absence of the threat, and can be differentiated from those changes evoked by acute threat.","Yes","Pending","Regarding the results, on average, 3.5 aversive or traumatic experiences during childhood were reported, and 2,1 during adulthood.","4","https://www.ncbi.nlm.nih.gov/pubmed/28135757","2017-08-01 15:29:25"
"mattkuntz",82,"Sustained Threat","An aversive emotional state caused by prolonged (i.e., weeks to months) exposure to internal and/or external condition(s), state(s), or stimuli that are adaptive to escape or avoid. The exposure may be actual or anticipated; the changes in affect, cognition, physiology, and behavior caused by sustained threat persist in the absence of the threat, and can be differentiated from those changes evoked by acute threat.","Yes","Pending","The severity of maltreatment was positively associated with the severity of impairment of memory (prospective and retrospective considered together) in children/adolescents.","4","https://www.ncbi.nlm.nih.gov/pubmed/28113085","2017-08-01 15:31:18"
"mattkuntz",83,"Sustained Threat","An aversive emotional state caused by prolonged (i.e., weeks to months) exposure to internal and/or external condition(s), state(s), or stimuli that are adaptive to escape or avoid. The exposure may be actual or anticipated; the changes in affect, cognition, physiology, and behavior caused by sustained threat persist in the absence of the threat, and can be differentiated from those changes evoked by acute threat.","Yes","Pending","Overall, 151 participants (27.8%) had a current major depressive episode and 406 (82.5%) reported at least one episode of historical childhood trauma.","4","https://www.ncbi.nlm.nih.gov/pubmed/28109668","2017-08-01 15:32:34"
"mattkuntz",84,"Sustained Threat","An aversive emotional state caused by prolonged (i.e., weeks to months) exposure to internal and/or external condition(s), state(s), or stimuli that are adaptive to escape or avoid. The exposure may be actual or anticipated; the changes in affect, cognition, physiology, and behavior caused by sustained threat persist in the absence of the threat, and can be differentiated from those changes evoked by acute threat.","Yes","Pending","A sample of 211 healthy adults completed the Childhood Trauma Questionnaire (CTQ), Beck scale for Suicidal Ideation (BSI), Functional Social Support Questionnaire (FSSQ) and Hospital Anxiety and Depression Scale (HADS).","4","https://www.ncbi.nlm.nih.gov/pubmed/28096873","2017-08-01 15:34:44"
"mattkuntz",85,"Sustained Threat","An aversive emotional state caused by prolonged (i.e., weeks to months) exposure to internal and/or external condition(s), state(s), or stimuli that are adaptive to escape or avoid. The exposure may be actual or anticipated; the changes in affect, cognition, physiology, and behavior caused by sustained threat persist in the absence of the threat, and can be differentiated from those changes evoked by acute threat.","Yes","Pending","hese results demonstrated that self-concept is a critical factor in understanding the relationship between childhood maltreatment and abstinence motivation, as well as self-efficacy, among drug addicts.","4","https://www.ncbi.nlm.nih.gov/pubmed/28088744","2017-08-01 15:36:19"
"mattkuntz",86,"Sustained Threat","An aversive emotional state caused by prolonged (i.e., weeks to months) exposure to internal and/or external condition(s), state(s), or stimuli that are adaptive to escape or avoid. The exposure may be actual or anticipated; the changes in affect, cognition, physiology, and behavior caused by sustained threat persist in the absence of the threat, and can be differentiated from those changes evoked by acute threat.","Yes","Pending","The majority of patients had experienced multiple types of adversity or traumas during childhood/adolescence. ","4","https://www.ncbi.nlm.nih.gov/pubmed/28080076","2017-08-01 15:38:18"
"mattkuntz",87,"Sustained Threat","An aversive emotional state caused by prolonged (i.e., weeks to months) exposure to internal and/or external condition(s), state(s), or stimuli that are adaptive to escape or avoid. The exposure may be actual or anticipated; the changes in affect, cognition, physiology, and behavior caused by sustained threat persist in the absence of the threat, and can be differentiated from those changes evoked by acute threat.","Yes","Pending","This pilot study suggested that prolonged exposure to stress during childhood may result in biological vulnerabilities for depression, which may in turn be differentially targeted by pharmacological agents which target serotonin to a greater or lesser degree.","4","https://www.ncbi.nlm.nih.gov/pubmed/28064281","2017-08-01 15:39:50"
"mattkuntz",88,"Sustained Threat","An aversive emotional state caused by prolonged (i.e., weeks to months) exposure to internal and/or external condition(s), state(s), or stimuli that are adaptive to escape or avoid. The exposure may be actual or anticipated; the changes in affect, cognition, physiology, and behavior caused by sustained threat persist in the absence of the threat, and can be differentiated from those changes evoked by acute threat.","Yes","Pending","The lower activity COMT rs4680 genotype may buffer the negative effect of authoritarian parenting on long-term executive functioning following injury in early childhood. ","4","https://www.ncbi.nlm.nih.gov/pubmed/28060209","2017-08-01 15:41:25"
"mattkuntz",89,"Frustrative Nonreward","Reactions elicited in response to withdrawal/prevention of reward, i.e., by the inability to obtain positive rewards following repeated or sustained efforts.","Yes","Pending","Based on the ""frustrative nonreward"" model these results suggest that the reward value of high glycemic food items is specifically increased by cortisol.","4","https://www.ncbi.nlm.nih.gov/pubmed/25265284","2017-08-01 15:42:44"
"mattkuntz",90,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","This increased fear load associated with PTSD can be a barrier to effective therapy thus indicating the need for new treatments to reduce fear expression in people with PTSD.","4","https://www.ncbi.nlm.nih.gov/pubmed/28595089","2017-08-02 10:47:23"
"mattkuntz",91,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","Many respondents said women fear disclosing, because they fear HIV stigma as well as the risk of divorce and loss of economic support.","4","https://www.ncbi.nlm.nih.gov/pubmed/28594842","2017-08-02 10:52:22"
"mattkuntz",92,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","The extension in the use of the calculator or its introduction in a previously intensified control group did not improve metabolic control, although it did confirm a decrease in hypoglycemic episodes in the short term, while the extension of its use to 8 months was associated with a reduction in fear of hypoglycemia and greater treatment satisfaction.","4","https://www.ncbi.nlm.nih.gov/pubmed/28594575","2017-08-02 10:55:49"
"mattkuntz",93,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","These neurons are thought to play a key role in fear and extinction, controlling the output of the CeA by feed-forward inhibition.","4","https://www.ncbi.nlm.nih.gov/pubmed/28594440","2017-08-02 10:57:05"
"mattkuntz",94,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","Findings suggest that men's growing acceptance of egalitarian gender norms and their self-reported decreased engagement in IPV are driven largely by pragmatic self-interest: their desire to improve their economic status and fear of negative consequences of IPV.","4","https://www.ncbi.nlm.nih.gov/pubmed/28594292","2017-08-02 10:58:05"
"mattkuntz",95,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","Fear and miscommunication destroyed and changed family and social structure.","4","https://www.ncbi.nlm.nih.gov/pubmed/28594236","2017-08-02 11:03:28"
"mattkuntz",96,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","Many of these individuals have survived exceptional trauma and are thus particularly vulnerable to trauma-related behavioral health disorders. ","4","https://www.ncbi.nlm.nih.gov/pubmed/28594213","2017-08-02 11:04:36"
"mattkuntz",97,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","These included women's preferences for type of delivery, clinicians and some women expected no labor pain, fears prompting active advocacy, and positive experiences.","4","https://www.ncbi.nlm.nih.gov/pubmed/28594070","2017-08-02 11:05:25"
"mattkuntz",98,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","Benign focal epilepsy with affective symptoms (BFEAS) is a rare childhood epilepsy syndrome essentially characterized by ""epileptic attacks with affective symptoms of a terrifying type"". ","4","https://www.ncbi.nlm.nih.gov/pubmed/28593865","2017-08-02 11:06:11"
"mattkuntz",99,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","The primary outcome was the Rathus Assertiveness Schedule (RAS), with secondary measurements using the Brief Version of the Fear of Negative Evaluation Scale (BFNE) and the Brief Job Stress Questionnaire (BJSQ). ","4","https://www.ncbi.nlm.nih.gov/pubmed/28592922","2017-08-02 11:07:16"
"mattkuntz",100,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","However, this practice is seldom used because uncertainty about diagnosis, and fear of consequences of discontinuing antibiotic therapy, as well as perceived pressure to continue prescribing antibiotics and potential conflict with patients are more of a concern for GPs than antibiotic resistance.","4","https://www.ncbi.nlm.nih.gov/pubmed/28592581","2017-08-02 11:08:01"
"mattkuntz",101,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","The Acquired Capability for Suicide Scale-Fearlessness about Death (ACSS-FAD) measures fearlessness about death, a core component of the capability for suicide.","4","https://www.ncbi.nlm.nih.gov/pubmed/28591462","2017-08-02 11:09:05"
"mattkuntz",102,"acute threat(fear)","Activation of the brain’s defensive motivational system to promote behaviors that protect the organism from perceived danger. Normal fear involves a pattern of adaptive responses to conditioned or unconditioned threat stimuli (exteroceptive or interoceptive). Fear can involve internal representations and cognitive processing, and can be modulated by a variety of factors.","Yes","Pending","Time spent in upright postures (uptime) and time in motion were collected along with measures of pain, disability, pain catastrophising and fear of movement.","4","https://www.ncbi.nlm.nih.gov/pubmed/28591083","2017-08-02 11:10:14"
